Zeit,Kanal A,Kanal B
(ms),(mV),(V)

3.94495400,2.46742200,1.62254700
3.94623400,2.01879900,1.62254700
3.94751400,1.57017700,1.62254700
3.94879400,2.01879900,1.64018700
3.95007400,2.01879900,1.64018700
3.95135400,3.36466600,1.67546600
3.95263400,2.91604400,1.67546600
3.95391400,3.36466600,1.67546600
3.95519400,3.36466600,1.65782600
3.95647400,3.36466600,1.65782600
3.95775400,3.36466600,1.65782600
3.95903400,3.36466600,1.64018700
3.96031400,2.91604400,1.64018700
3.96159400,2.46742200,1.62254700
3.96287400,2.91604400,1.64018700
3.96415400,2.46742200,1.62254700
3.96543400,2.46742200,1.64018700
3.96671400,2.91604400,1.64018700
3.96799400,2.91604400,1.64018700
3.96927400,2.91604400,1.64018700
3.97055400,2.91604400,1.64018700
3.97183400,2.91604400,1.64018700
3.97311400,2.91604400,1.64018700
3.97439400,2.91604400,1.64018700
3.97567400,2.46742200,1.64018700
3.97695400,2.46742200,1.64018700
3.97823400,2.91604400,1.64018700
3.97951400,2.91604400,1.64018700
3.98079400,2.91604400,1.64018700
3.98207400,1.57017700,1.58720700
3.98335400,2.01879900,1.62254700
3.98463400,2.01879900,1.64018700
3.98591400,1.57017700,1.64018700
3.98719400,2.46742200,1.65782600
3.98847400,3.36466600,1.67546600
3.98975400,2.91604400,1.65782600
3.99103400,3.36466600,1.67546600
3.99231400,3.36466600,1.65782600
3.99359400,3.36466600,1.65782600
3.99487400,3.36466600,1.64018700
3.99615400,2.91604400,1.64018700
3.99743400,2.91604400,1.62254700
3.99871400,2.46742200,1.62254700
3.99999400,2.91604400,1.62254700
4.00127400,2.91604400,1.64018700
4.00255400,2.91604400,1.64018700
4.00383400,2.46742200,1.64018700
4.00511400,2.46742200,1.64018700
4.00639400,2.91604400,1.64018700
4.00767400,2.91604400,1.64018700
4.00895400,2.91604400,1.64018700
4.01023400,2.91604400,1.64018700
4.01151400,2.91604400,1.64018700
4.01279400,2.91604400,1.64018700
4.01407400,2.46742200,1.64018700
4.01535400,2.91604400,1.64018700
4.01663400,2.91604400,1.64018700
4.01791400,1.57017700,1.62254700
4.01919400,2.01879900,1.62254700
4.02047400,2.01879900,1.62254700
4.02175400,2.01879900,1.64018700
4.02303400,1.57017700,1.64018700
4.02431400,2.91604400,1.67546600
4.02559400,2.91604400,1.65782600
4.02687400,3.36466600,1.65782600
4.02815300,3.36466600,1.67546600
4.02943400,3.36466600,1.65782600
4.03071400,3.36466600,1.65782600
4.03199400,3.36466600,1.65782600
4.03327400,2.91604400,1.64018700
4.03455400,2.46742200,1.62254700
4.03583400,2.46742200,1.64018700
4.03711400,2.46742200,1.64018700
4.03839400,2.46742200,1.64018700
4.03967400,2.91604400,1.64018700
4.04095400,2.91604400,1.64018700
4.04223400,2.91604400,1.64018700
4.04351400,2.91604400,1.64018700
4.04479400,2.91604400,1.64018700
4.04607300,2.91604400,1.64018700
4.04735400,2.91604400,1.64018700
4.04863400,2.91604400,1.64018700
4.04991400,2.46742200,1.64018700
4.05119400,2.91604400,1.64018700
4.05247400,2.91604400,1.64018700
4.05375400,2.91604400,1.64018700
4.05503400,1.57017700,1.60484600
4.05631400,2.01879900,1.64018700
4.05759400,2.01879900,1.64018700
4.05887400,2.01879900,1.64018700
4.06015400,2.46742200,1.65782600
4.06143400,3.36466600,1.67546600
4.06271400,2.91604400,1.65782600
4.06399300,3.36466600,1.65782600
4.06527400,3.36466600,1.65782600
4.06655400,3.36466600,1.65782600
4.06783400,3.36466600,1.65782600
4.06911400,2.91604400,1.64018700
4.07039400,2.91604400,1.62254700
4.07167400,2.91604400,1.64018700
4.07295400,2.91604400,1.62254700
4.07423400,2.46742200,1.64018700
4.07551400,2.91604400,1.64018700
4.07679400,2.91604400,1.64018700
4.07807400,2.91604400,1.64018700
4.07935400,2.91604400,1.64018700
4.08063400,2.91604400,1.64018700
4.08191400,2.46742200,1.64018700
4.08319400,2.46742200,1.64018700
4.08447400,2.91604400,1.64018700
4.08575300,2.91604400,1.64018700
4.08703400,2.91604400,1.64018700
4.08831400,2.46742200,1.65782600
4.08959400,2.91604400,1.64018700
4.09087400,2.91604400,1.62254700
4.09215400,1.57017700,1.62254700
4.09343400,1.57017700,1.62254700
4.09471400,2.01879900,1.64018700
4.09599400,2.01879900,1.64018700
4.09727400,2.91604400,1.67546600
4.09855400,3.36466600,1.67546600
4.09983400,3.36466600,1.65782600
4.10111400,3.36466600,1.65782600
4.10239400,3.36466600,1.65782600
4.10367300,3.36466600,1.65782600
4.10495400,2.91604400,1.64018700
4.10623400,2.91604400,1.64018700
4.10751400,2.91604400,1.62254700
4.10879400,2.46742200,1.62254700
4.11007400,2.46742200,1.64018700
4.11135400,2.91604400,1.62254700
4.11263400,2.91604400,1.64018700
4.11391400,2.91604400,1.64018700
4.11519400,2.91604400,1.64018700
4.11647400,2.91604400,1.64018700
4.11775400,2.91604400,1.64018700
4.11903400,2.91604400,1.64018700
4.12031400,2.91604400,1.64018700
4.12159300,2.91604400,1.64018700
4.12287400,2.91604400,1.64018700
4.12415400,2.91604400,1.64018700
4.12543400,2.91604400,1.64018700
4.12671400,2.46742200,1.64018700
4.12799400,1.57017700,1.60484600
4.12927400,2.01879900,1.62254700
4.13055400,2.01879900,1.64018700
4.13183400,2.01879900,1.62254700
4.13311400,2.46742200,1.65782600
4.13439400,2.91604400,1.67546600
4.13567400,2.91604400,1.65782600
4.13695400,3.36466600,1.67546600
4.13823400,3.36466600,1.65782600
4.13951300,3.36466600,1.65782600
4.14079400,3.36466600,1.64018700
4.14207400,2.91604400,1.64018700
4.14335400,2.91604400,1.64018700
4.14463400,2.91604400,1.62254700
4.14591400,2.91604400,1.64018700
4.14719400,2.46742200,1.64018700
4.14847400,2.91604400,1.64018700
4.14975400,2.91604400,1.64018700
4.15103400,2.46742200,1.64018700
4.15231400,2.91604400,1.64018700
4.15359400,2.91604400,1.64018700
4.15487400,2.91604400,1.64018700
4.15615400,2.91604400,1.64018700
4.15743400,2.91604400,1.64018700
4.15871400,2.91604400,1.64018700
4.15999400,2.91604400,1.64018700
4.16127300,2.91604400,1.64018700
4.16255400,2.46742200,1.64018700
4.16383400,2.91604400,1.64018700
4.16511400,1.57017700,1.62254700
4.16639400,1.57017700,1.62254700
4.16767400,2.01879900,1.64018700
4.16895400,1.57017700,1.62254700
4.17023400,2.91604400,1.67546600
4.17151400,3.36466600,1.65782600
4.17279300,2.91604400,1.67546600
4.17407400,3.36466600,1.65782600
4.17535400,3.36466600,1.65782600
4.17663400,3.36466600,1.65782600
4.17791400,3.36466600,1.64018700
4.17919300,2.91604400,1.64018700
4.18047400,2.91604400,1.62254700
4.18175400,2.91604400,1.62254700
4.18303400,2.91604400,1.64018700
4.18431400,2.46742200,1.64018700
4.18559400,2.91604400,1.64018700
4.18687400,2.91604400,1.65782600
4.18815400,2.91604400,1.64018700
4.18943400,2.91604400,1.64018700
4.19071300,2.91604400,1.64018700
4.19199400,2.91604400,1.64018700
4.19327400,2.91604400,1.64018700
4.19455400,2.91604400,1.64018700
4.19583400,2.91604400,1.64018700
4.19711400,2.91604400,1.64018700
4.19839400,2.91604400,1.64018700
4.19967400,2.91604400,1.64018700
4.20095400,1.57017700,1.62254700
4.20223400,2.01879900,1.62254700
4.20351400,2.01879900,1.62254700
4.20479400,2.01879900,1.62254700
4.20607400,2.01879900,1.64018700
4.20735400,3.36466600,1.69310600
4.20863400,3.36466600,1.65782600
4.20991400,3.36466600,1.67546600
4.21119400,3.36466600,1.65782600
4.21247400,3.36466600,1.65782600
4.21375400,3.36466600,1.65782600
4.21503400,3.36466600,1.64018700
4.21631400,2.91604400,1.62254700
4.21759400,2.91604400,1.62254700
4.21887400,2.91604400,1.64018700
4.22015400,2.46742200,1.62254700
4.22143400,2.91604400,1.64018700
4.22271400,2.46742200,1.64018700
4.22399400,2.91604400,1.64018700
4.22527400,2.46742200,1.64018700
4.22655400,2.91604400,1.64018700
4.22783400,2.91604400,1.64018700
4.22911400,2.91604400,1.64018700
4.23039400,2.91604400,1.64018700
4.23167400,2.91604400,1.64018700
4.23295400,2.91604400,1.64018700
4.23423400,2.91604400,1.64018700
4.23551400,2.91604400,1.64018700
4.23679400,1.57017700,1.62254700
4.23807400,1.57017700,1.62254700
4.23935400,1.57017700,1.62254700
4.24063400,2.01879900,1.62254700
4.24191400,2.01879900,1.62254700
4.24319400,2.91604400,1.65782600
4.24447400,3.36466600,1.65782600
4.24575400,2.91604400,1.65782600
4.24703400,3.36466600,1.65782600
4.24831300,3.36466600,1.65782600
4.24959400,3.36466600,1.64018700
4.25087400,2.91604400,1.64018700
4.25215400,2.91604400,1.64018700
4.25343400,2.91604400,1.62254700
4.25471400,2.46742200,1.62254700
4.25599400,2.46742200,1.64018700
4.25727400,2.91604400,1.64018700
4.25855400,2.46742200,1.64018700
4.25983400,2.46742200,1.64018700
4.26111400,2.91604400,1.64018700
4.26239400,2.91604400,1.64018700
4.26367400,2.91604400,1.64018700
4.26495400,2.91604400,1.64018700
4.26623300,2.46742200,1.64018700
4.26751400,2.46742200,1.64018700
4.26879400,2.91604400,1.64018700
4.27007400,2.91604400,1.64018700
4.27135400,2.91604400,1.64018700
4.27263400,2.91604400,1.64018700
4.27391400,1.57017700,1.58720700
4.27519400,2.46742200,1.62254700
4.27647400,2.01879900,1.62254700
4.27775400,2.01879900,1.64018700
4.27903400,2.46742200,1.64018700
4.28031400,2.91604400,1.67546600
4.28159400,3.36466600,1.65782600
4.28287400,3.36466600,1.65782600
4.28415300,3.36466600,1.65782600
4.28543400,3.36466600,1.65782600
4.28671400,3.36466600,1.64018700
4.28799400,3.36466600,1.64018700
4.28927400,2.91604400,1.64018700
4.29055400,2.46742200,1.62254700
4.29183400,2.46742200,1.62254700
4.29311400,2.91604400,1.64018700
4.29439400,2.46742200,1.64018700
4.29567400,2.46742200,1.64018700
4.29695400,2.91604400,1.64018700
4.29823400,2.91604400,1.64018700
4.29951400,2.91604400,1.64018700
4.30079400,2.91604400,1.64018700
4.30207400,2.46742200,1.64018700
4.30335400,2.91604400,1.64018700
4.30463400,2.46742200,1.64018700
4.30591300,2.91604400,1.64018700
4.30719400,2.91604400,1.64018700
4.30847400,2.91604400,1.64018700
4.30975400,3.36466600,1.62254700
4.31103400,1.57017700,1.60484600
4.31231400,1.57017700,1.62254700
4.31359400,2.01879900,1.62254700
4.31487400,1.57017700,1.62254700
4.31615400,2.91604400,1.65782600
4.31743400,2.91604400,1.65782600
4.31871400,3.36466600,1.65782600
4.31999400,3.36466600,1.65782600
4.32127400,3.36466600,1.65782600
4.32255400,3.36466600,1.65782600
4.32383300,3.36466600,1.64018700
4.32511400,2.91604400,1.62254700
4.32639400,2.91604400,1.62254700
4.32767400,2.91604400,1.62254700
4.32895400,2.91604400,1.62254700
4.33023400,2.46742200,1.62254700
4.33151400,2.46742200,1.64018700
4.33279400,2.91604400,1.64018700
4.33407400,2.91604400,1.64018700
4.33535400,2.91604400,1.64018700
4.33663400,2.46742200,1.64018700
4.33791400,2.91604400,1.64018700
4.33919400,2.91604400,1.64018700
4.34047400,2.91604400,1.64018700
4.34175300,2.91604400,1.64018700
4.34303400,2.91604400,1.64018700
4.34431400,2.91604400,1.64018700
4.34559400,2.91604400,1.64018700
4.34687400,2.01879900,1.62254700
4.34815400,2.46742200,1.64018700
4.34943400,1.57017700,1.62254700
4.35071400,1.57017700,1.62254700
4.35199400,2.01879900,1.64018700
4.35327400,3.36466600,1.67546600
4.35455400,2.91604400,1.65782600
4.35583400,2.91604400,1.65782600
4.35711400,3.36466600,1.65782600
4.35839400,3.36466600,1.65782600
4.35967400,3.36466600,1.64018700
4.36095400,2.91604400,1.64018700
4.36223400,2.91604400,1.62254700
4.36351400,2.91604400,1.62254700
4.36479400,2.91604400,1.62254700
4.36607400,2.91604400,1.62254700
4.36735400,2.91604400,1.62254700
4.36863400,2.91604400,1.64018700
4.36991400,2.91604400,1.64018700
4.37119400,2.91604400,1.64018700
4.37247400,2.91604400,1.64018700
4.37375400,2.91604400,1.64018700
4.37503400,2.91604400,1.64018700
4.37631400,2.91604400,1.64018700
4.37759400,2.91604400,1.64018700
4.37887400,2.91604400,1.64018700
4.38015400,2.91604400,1.64018700
4.38143300,2.91604400,1.64018700
4.38271400,4.26191000,1.64018700
4.38399400,1.57017700,1.58720700
4.38527400,1.57017700,1.62254700
4.38655400,2.01879900,1.62254700
4.38783400,1.57017700,1.62254700
4.38911400,2.91604400,1.67546600
4.39039400,3.36466600,1.67546600
4.39167400,2.91604400,1.65782600
4.39295300,3.36466600,1.65782600
4.39423400,3.36466600,1.65782600
4.39551400,3.36466600,1.65782600
4.39679400,2.91604400,1.64018700
4.39807400,2.91604400,1.64018700
4.39935400,2.91604400,1.62254700
4.40063400,2.91604400,1.62254700
4.40191400,2.46742200,1.62254700
4.40319400,2.91604400,1.62254700
4.40447400,2.91604400,1.64018700
4.40575400,2.91604400,1.64018700
4.40703400,2.91604400,1.64018700
4.40831400,2.91604400,1.64018700
4.40959400,2.46742200,1.64018700
4.41087300,2.91604400,1.64018700
4.41215400,2.46742200,1.64018700
4.41343400,2.91604400,1.64018700
4.41471400,2.91604400,1.64018700
4.41599400,2.91604400,1.64018700
4.41727400,2.91604400,1.64018700
4.41855400,2.46742200,1.64018700
4.41983400,1.57017700,1.62254700
4.42111400,2.01879900,1.62254700
4.42239400,1.57017700,1.62254700
4.42367400,1.57017700,1.62254700
4.42495400,2.46742200,1.64018700
4.42623400,2.91604400,1.67546600
4.42751400,2.91604400,1.65782600
4.42879400,3.36466600,1.65782600
4.43007400,3.36466600,1.65782600
4.43135400,3.36466600,1.65782600
4.43263400,3.36466600,1.64018700
4.43391400,3.36466600,1.64018700
4.43519400,2.91604400,1.62254700
4.43647400,2.46742200,1.62254700
4.43775400,2.46742200,1.62254700
4.43903400,2.46742200,1.62254700
4.44031400,2.91604400,1.64018700
4.44159400,2.46742200,1.64018700
4.44287400,2.91604400,1.64018700
4.44415400,2.91604400,1.64018700
4.44543400,2.46742200,1.64018700
4.44671400,2.46742200,1.64018700
4.44799400,2.91604400,1.64018700
4.44927400,2.91604400,1.62254700
4.45055400,2.91604400,1.64018700
4.45183400,2.91604400,1.64018700
4.45311400,2.91604400,1.64018700
4.45439400,2.91604400,1.64018700
4.45567400,2.91604400,1.64018700
4.45695400,1.57017700,1.58720700
4.45823400,1.57017700,1.62254700
4.45951400,2.01879900,1.62254700
4.46079400,1.57017700,1.62254700
4.46207400,2.46742200,1.65782600
4.46335400,3.36466600,1.65782600
4.46463400,2.91604400,1.65782600
4.46591400,3.36466600,1.65782600
4.46719400,3.36466600,1.65782600
4.46847300,3.36466600,1.64018700
4.46975400,3.36466600,1.64018700
4.47103400,2.91604400,1.62254700
4.47231400,2.91604400,1.62254700
4.47359400,2.46742200,1.62254700
4.47487400,2.46742200,1.62254700
4.47615400,2.46742200,1.62254700
4.47743400,2.46742200,1.62254700
4.47871400,2.91604400,1.64018700
4.47999400,2.91604400,1.64018700
4.48127400,2.91604400,1.64018700
4.48255400,2.91604400,1.62254700
4.48383400,2.91604400,1.64018700
4.48511400,2.91604400,1.64018700
4.48639300,2.91604400,1.64018700
4.48767400,2.91604400,1.64018700
4.48895400,2.91604400,1.64018700
4.49023400,2.46742200,1.64018700
4.49151400,2.91604400,1.64018700
4.49279400,1.57017700,1.62254700
4.49407400,2.01879900,1.62254700
4.49535400,1.57017700,1.62254700
4.49663400,1.57017700,1.62254700
4.49791400,2.01879900,1.62254700
4.49919400,2.91604400,1.67546600
4.50047400,2.91604400,1.65782600
4.50175400,3.36466600,1.65782600
4.50303400,3.36466600,1.65782600
4.50431300,3.36466600,1.65782600
4.50559400,3.36466600,1.64018700
4.50687400,3.36466600,1.64018700
4.50815400,2.91604400,1.62254700
4.50943400,2.46742200,1.62254700
4.51071400,2.91604400,1.62254700
4.51199400,2.46742200,1.62254700
4.51327400,2.46742200,1.62254700
4.51455400,2.46742200,1.64018700
4.51583400,2.91604400,1.62254700
4.51711400,2.91604400,1.64018700
4.51839400,2.91604400,1.64018700
4.51967400,2.91604400,1.64018700
4.52095400,2.46742200,1.64018700
4.52223400,2.91604400,1.64018700
4.52351400,2.91604400,1.64018700
4.52479400,2.91604400,1.64018700
4.52607300,2.91604400,1.64018700
4.52735400,2.91604400,1.64018700
4.52863400,2.91604400,1.64018700
4.52991400,1.57017700,1.58720700
4.53119400,1.57017700,1.62254700
4.53247400,2.01879900,1.62254700
4.53375400,2.01879900,1.64018700
4.53503400,2.46742200,1.64018700
4.53631400,3.36466600,1.67546600
4.53759400,2.91604400,1.64018700
4.53887400,3.36466600,1.65782600
4.54015400,3.36466600,1.65782600
4.54143400,3.36466600,1.65782600
4.54271400,3.36466600,1.64018700
4.54399300,2.91604400,1.62254700
4.54527400,2.91604400,1.62254700
4.54655400,2.46742200,1.62254700
4.54783400,2.46742200,1.62254700
4.54911400,2.46742200,1.62254700
4.55039400,2.46742200,1.64018700
4.55167400,2.46742200,1.64018700
4.55295400,2.91604400,1.64018700
4.55423400,2.91604400,1.64018700
4.55551300,2.46742200,1.64018700
4.55679400,2.91604400,1.62254700
4.55807400,2.91604400,1.64018700
4.55935400,2.46742200,1.62254700
4.56063400,2.91604400,1.64018700
4.56191300,2.91604400,1.64018700
4.56319400,2.91604400,1.64018700
4.56447400,2.46742200,1.64018700
4.56575400,2.46742200,1.62254700
4.56703400,1.57017700,1.62254700
4.56831400,2.01879900,1.62254700
4.56959400,1.57017700,1.62254700
4.57087400,2.01879900,1.64018700
4.57215400,3.36466600,1.65782600
4.57343400,2.91604400,1.65782600
4.57471400,3.36466600,1.65782600
4.57599400,3.36466600,1.65782600
4.57727400,3.36466600,1.64018700
4.57855400,3.36466600,1.64018700
4.57983400,2.91604400,1.64018700
4.58111400,2.91604400,1.62254700
4.58239400,2.91604400,1.62254700
4.58367400,2.46742200,1.62254700
4.58495400,2.46742200,1.62254700
4.58623400,2.91604400,1.62254700
4.58751400,2.46742200,1.62254700
4.58879400,2.46742200,1.64018700
4.59007400,2.91604400,1.64018700
4.59135400,2.46742200,1.64018700
4.59263400,2.91604400,1.64018700
4.59391400,2.91604400,1.62254700
4.59519400,2.91604400,1.64018700
4.59647400,2.91604400,1.64018700
4.59775400,2.91604400,1.64018700
4.59903400,2.46742200,1.64018700
4.60031400,2.91604400,1.62254700
4.60159300,2.46742200,1.64018700
4.60287400,1.57017700,1.58720700
4.60415400,2.01879900,1.62254700
4.60543400,2.01879900,1.62254700
4.60671400,2.01879900,1.62254700
4.60799400,2.91604400,1.64018700
4.60927400,3.36466600,1.65782600
4.61055400,2.91604400,1.65782600
4.61183400,3.36466600,1.65782600
4.61311300,3.36466600,1.64018700
4.61439400,3.36466600,1.65782600
4.61567400,3.36466600,1.64018700
4.61695400,2.91604400,1.62254700
4.61823400,2.46742200,1.62254700
4.61951400,2.91604400,1.62254700
4.62079400,2.46742200,1.62254700
4.62207400,2.91604400,1.62254700
4.62335400,2.91604400,1.62254700
4.62463400,2.91604400,1.62254700
4.62591400,2.91604400,1.64018700
4.62719400,2.91604400,1.64018700
4.62847400,2.46742200,1.64018700
4.62975400,2.91604400,1.64018700
4.63103300,2.91604400,1.64018700
4.63231400,2.91604400,1.64018700
4.63359400,2.91604400,1.64018700
4.63487400,2.91604400,1.64018700
4.63615400,2.91604400,1.64018700
4.63743400,2.91604400,1.64018700
4.63871400,2.01879900,1.62254700
4.63999400,1.57017700,1.62254700
4.64127400,1.57017700,1.62254700
4.64255400,2.01879900,1.62254700
4.64383400,2.01879900,1.62254700
4.64511400,3.36466600,1.67546600
4.64639400,2.91604400,1.65782600
4.64767400,3.36466600,1.65782600
4.64895300,3.36466600,1.65782600
4.65023400,3.36466600,1.65782600
4.65151400,3.36466600,1.64018700
4.65279400,2.91604400,1.64018700
4.65407400,2.91604400,1.64018700
4.65535400,2.46742200,1.62254700
4.65663400,2.46742200,1.62254700
4.65791400,2.46742200,1.62254700
4.65919400,2.46742200,1.62254700
4.66047400,2.91604400,1.62254700
4.66175400,2.91604400,1.64018700
4.66303400,2.91604400,1.64018700
4.66431400,2.46742200,1.62254700
4.66559400,2.91604400,1.64018700
4.66687400,2.91604400,1.64018700
4.66815400,2.91604400,1.62254700
4.66943400,2.46742200,1.64018700
4.67071400,2.46742200,1.62254700
4.67199400,2.91604400,1.62254700
4.67327400,2.91604400,1.64018700
4.67455400,2.91604400,1.64018700
4.67583400,1.57017700,1.58720700
4.67711400,2.01879900,1.62254700
4.67839400,2.01879900,1.62254700
4.67967400,2.01879900,1.62254700
4.68095400,2.46742200,1.64018700
4.68223400,3.36466600,1.65782600
4.68351400,3.36466600,1.65782600
4.68479400,3.36466600,1.65782600
4.68607400,3.36466600,1.65782600
4.68735400,3.36466600,1.64018700
4.68863300,3.36466600,1.64018700
4.68991400,3.36466600,1.64018700
4.69119400,2.91604400,1.62254700
4.69247400,2.91604400,1.62254700
4.69375400,2.46742200,1.62254700
4.69503400,2.46742200,1.62254700
4.69631400,2.46742200,1.62254700
