Zeit Kanal A Kanal B
(ms) (mV) (V)
39.89503000 5.15915400 1.60484600
39.91551000 6.05639800 1.62254700
39.93599000 5.15915400 1.60484600
39.95647000 4.71053200 1.58720700
39.97695000 3.81328800 1.56956700
39.99743000 4.71053200 1.58720700
40.01791000 3.81328800 1.60484600
40.03839000 4.26191000 1.60484600
40.05887000 4.71053200 1.62254700
40.07935000 3.81328800 1.60484600
40.09983000 4.26191000 1.60484600
40.12031000 3.81328800 1.60484600
40.14079000 3.36466600 1.58720700
40.16127000 2.46742200 1.58720700
40.18175000 3.36466600 1.58720700
40.20223000 3.36466600 1.62254700
40.22271000 3.36466600 1.58720700
40.24319000 3.81328800 1.62254700
40.26367000 2.91604400 1.58720700
40.28415000 3.36466600 1.58720700
40.30463000 4.26191000 1.58720700
40.32511000 2.91604400 1.58720700
40.34559000 2.46742200 1.58720700
40.36607000 2.91604400 1.60484600
40.38655000 3.36466600 1.62254700
40.40703000 2.91604400 1.58720700
40.42751000 3.36466600 1.62254700
40.44799000 2.91604400 1.58720700
40.46847000 2.91604400 1.58720700
40.48895000 2.46742200 1.58720700
40.50943000 2.91604400 1.58720700
40.52991000 2.91604400 1.62254700
40.55039000 2.91604400 1.58720700
40.57087000 3.36466600 1.62254700
40.59135000 2.91604400 1.58720700
40.61183000 2.91604400 1.58720700
40.63231000 2.91604400 1.58720700
40.65279000 2.46742200 1.58720700
40.67327000 2.01879900 1.56956700
40.69375000 2.91604400 1.58720700
40.71423000 2.91604400 -1.55497900
40.73471000 2.91604400 -1.59025800
40.75519000 3.36466600 -1.59025800
40.77567000 2.46742200 -1.60795900
40.79615000 2.46742200 -1.60795900
40.81663000 1.57017700 -1.62559900
40.83711000 2.46742200 -1.60795900
40.85759000 1.57017700 -1.60795900
40.87807000 2.46742200 -1.59025800
40.89855000 2.91604400 -1.57261900
40.91903000 2.46742200 -1.60795900
40.93951000 3.36466600 -1.59025800
40.95999000 2.46742200 -1.60795900
40.98047000 2.46742200 -1.60795900
41.00095000 1.57017700 -1.62559900
41.02143000 2.46742200 -1.60795900
41.04191000 2.91604400 -1.57261900
41.06239000 2.46742200 -1.59025800
41.08287000 3.36466600 -1.57261900
41.10335000 2.91604400 -1.59025800
41.12383000 2.91604400 -1.60795900
41.14431000 2.91604400 -1.59025800
41.16479000 2.46742200 -1.60795900
41.18527000 1.57017700 -1.60795900
41.20575000 2.46742200 -1.60795900
41.22623000 2.91604400 -1.57261900
41.24671000 2.91604400 -1.59025800
41.26719000 3.36466600 -1.57261900
41.28767000 2.46742200 -1.59025800
41.30816000 2.46742200 -1.60795900
41.32863000 1.57017700 -1.62559900
41.34911000 2.46742200 -1.59025800
41.36959000 2.01879900 -1.60795900
41.39007000 2.46742200 -1.60795900
41.41055000 3.36466600 -1.55497900
41.43103000 2.46742200 -1.59025800
41.45151000 3.36466600 -1.59025800
41.47199000 2.46742200 -1.59025800
41.49247000 2.91604400 -1.59025800
41.51295000 1.57017700 -1.60795900
41.53343000 2.46742200 -1.59025800
41.55391000 2.91604400 -1.55497900
41.57439000 2.46742200 -1.59025800
41.59487000 3.36466600 -1.57261900
41.61535000 2.91604400 -1.59025800
41.63583000 2.91604400 -1.60795900
41.65631000 2.91604400 -1.59025800
41.67679000 2.46742200 -1.59025800
41.69727000 1.57017700 -1.59025800
41.71775000 2.91604400 -1.59025800
41.73823000 2.91604400 -1.57261900
41.75871000 2.46742200 -1.59025800
41.77919000 3.36466600 -1.57261900
41.79967000 2.46742200 -1.59025800
41.82015000 2.46742200 -1.59025800
41.84063000 2.01879900 -1.60795900
41.86111000 2.46742200 -1.59025800
41.88159000 2.46742200 -1.57261900
41.90207000 2.91604400 -1.59025800
41.92255000 3.36466600 -1.55497900
41.94303000 2.91604400 1.58720700
41.96351000 2.91604400 1.58720700
41.98399000 2.91604400 1.58720700
42.00447000 2.46742200 1.58720700
42.02495000 4.26191000 1.58720700
42.04543000 5.60777600 1.60484600
42.06591000 5.60777600 1.62254700
42.08639000 5.15915400 1.58720700
42.10687000 5.15915400 1.62254700
42.12735000 4.71053200 1.60484600
42.14783000 4.71053200 1.58720700
42.16831000 3.36466600 1.56956700
42.18879000 4.26191000 1.58720700
42.20927000 3.36466600 1.58720700
42.22975000 3.81328800 1.60484600
42.25023000 4.26191000 1.64018700
42.27071000 3.36466600 1.62254700
42.29119000 4.26191000 1.62254700
42.31167000 3.36466600 1.60484600
42.33215000 3.36466600 1.58720700
42.35263000 2.91604400 1.58720700
42.37311000 3.36466600 1.58720700
42.39359000 3.36466600 1.64018700
42.41407000 3.36466600 1.60484600
42.43455000 3.81328800 1.62254700
42.45503000 2.91604400 1.60484600
42.47551000 3.36466600 1.58720700
42.49599000 2.91604400 1.62254700
42.51647000 2.91604400 1.58720700
42.53695000 2.46742200 1.58720700
42.55743000 2.91604400 1.62254700
42.57791000 3.36466600 1.62254700
42.59839000 2.91604400 1.60484600
42.61887000 3.36466600 1.62254700
42.63935000 2.91604400 1.62254700
42.65983000 2.91604400 1.58720700
42.68031000 1.57017700 1.56956700
42.70079000 2.91604400 1.58720700
42.72127000 2.46742200 1.58720700
42.74175000 2.91604400 1.58720700
42.76223000 3.36466600 1.62254700
42.78271000 2.91604400 1.60484600
42.80319000 3.36466600 1.60484600
42.82367000 2.91604400 1.58720700
42.84415000 2.46742200 1.58720700
42.86463000 1.57017700 1.58720700
42.88511000 2.91604400 1.58720700
42.90559000 3.36466600 1.64018700
42.92607000 2.91604400 1.58720700
42.94655000 3.36466600 1.62254700
42.96703000 2.91604400 1.58720700
42.98751000 2.91604400 1.58720700
43.00799000 2.46742200 1.58720700
43.02847000 2.91604400 1.58720700
43.04895000 1.57017700 1.58720700
43.06944000 2.91604400 1.58720700
43.08991000 2.91604400 1.62254700
43.11039000 2.46742200 1.58720700
43.13087000 3.36466600 1.62254700
43.15135000 2.46742200 1.58720700
43.17183000 2.46742200 -1.57261900
43.19231000 1.57017700 -1.62559900
43.21279000 2.46742200 -1.60795900
43.23327000 2.46742200 -1.59025800
43.25375000 2.46742200 -1.60795900
43.27423000 3.36466600 -1.57261900
43.29471000 2.46742200 -1.60795900
43.31519000 2.91604400 -1.60795900
43.33567000 2.46742200 -1.60795900
43.35615000 2.46742200 -1.60795900
43.37663000 1.57017700 -1.60795900
43.39711000 2.46742200 -1.60795900
43.41759000 3.36466600 -1.55497900
43.43807000 2.46742200 -1.59025800
43.45855000 3.36466600 -1.59025800
43.47903000 2.46742200 -1.60795900
43.49951000 2.46742200 -1.60795900
43.51999000 2.01879900 -1.62559900
43.54047000 2.46742200 -1.60795900
43.56095000 1.57017700 -1.60795900
43.58143000 2.91604400 -1.60795900
43.60191000 2.91604400 -1.57261900
43.62239000 2.91604400 -1.60795900
43.64287000 3.36466600 -1.59025800
43.66335000 2.46742200 -1.60795900
43.68383000 2.46742200 -1.60795900
43.70431000 1.57017700 -1.60795900
43.72479000 2.46742200 -1.59025800
43.74527000 2.91604400 -1.55497900
43.76575000 2.91604400 -1.59025800
43.78623000 2.91604400 -1.57261900
43.80671000 2.46742200 -1.59025800
43.82719000 2.91604400 -1.60795900
43.84767000 2.46742200 -1.59025800
43.86815000 2.46742200 -1.60795900
43.88863000 1.57017700 -1.60795900
43.90911000 2.46742200 -1.59025800
43.92959000 2.91604400 -1.57261900
43.95007000 2.46742200 -1.59025800
43.97055000 3.36466600 -1.57261900
43.99103000 2.46742200 -1.59025800
44.01151000 2.46742200 -1.60795900
44.03199000 1.57017700 -1.62559900
44.05247000 2.46742200 -1.60795900
44.07295000 1.57017700 -1.59025800
44.09343000 2.46742200 -1.59025800
44.11391000 2.91604400 -1.55497900
44.13439000 2.46742200 -1.59025800
44.15487000 2.91604400 -1.59025800
44.17535000 2.46742200 -1.59025800
44.19583000 2.46742200 -1.60795900
44.21631000 1.57017700 -1.60795900
44.23679000 2.46742200 -1.59025800
44.25727000 2.91604400 -1.55497900
44.27775000 2.91604400 -1.59025800
44.29823000 2.91604400 -1.57261900
44.31871000 2.46742200 -1.59025800
44.33919000 2.91604400 -1.59025800
44.35967000 2.46742200 -1.59025800
44.38015000 2.46742200 -1.59025800
44.40063000 1.57017700 1.49894700
44.42111000 2.91604400 1.58720700
44.44159000 2.91604400 1.62254700
44.46207000 2.91604400 1.58720700
44.48255000 2.91604400 1.62254700
44.50303000 22.65999000 1.58720700
44.52351000 21.31413000 1.58720700
44.54399000 19.06949000 1.56956700
44.56447000 18.62087000 1.58720700
44.58495000 16.82638000 1.58720700
44.60543000 15.92914000 1.60484600
44.62591000 15.92914000 1.62254700
44.64639000 14.13465000 1.60484600
44.66687000 13.68450000 1.60484600
44.68735000 12.33863000 1.60484600
44.70783000 11.44139000 1.58720700
44.72831000 10.09552000 1.58720700
44.74879000 10.09552000 1.60484600
44.76927000 10.09552000 1.64018700
44.78975000 8.74965700 1.62254700
44.81023000 8.74965700 1.62254700
44.83072000 7.85088700 1.62254700
44.85119000 7.40226500 1.58720700
44.87167000 6.95364200 1.58720700
44.89215000 6.50502000 1.58720700
44.91263000 5.60777600 1.58720700
44.93311000 6.05639800 1.62254700
44.95359000 6.05639800 1.62254700
44.97407000 5.15915400 1.60484600
44.99455000 6.05639800 1.62254700
45.01503000 5.15915400 1.62254700
45.03551000 4.71053200 1.58720700
45.05599000 3.81328800 1.58720700
45.07647000 4.26191000 1.58720700
45.09695000 4.71053200 1.62254700
45.11743000 4.26191000 1.58720700
45.13791000 4.71053200 1.62254700
45.15839000 3.81328800 1.60484600
45.17887000 4.26191000 1.58720700
45.19935000 3.36466600 1.60484600
45.21983000 3.36466600 1.58720700
45.24031000 2.91604400 1.58720700
45.26079000 3.36466600 1.60484600
45.28127000 3.81328800 1.62254700
45.30175000 3.36466600 1.58720700
45.32223000 3.81328800 1.62254700
45.34271000 2.91604400 1.60484600
45.36319000 2.91604400 1.58720700
45.38367000 2.01879900 1.55192700
45.40415000 2.91604400 1.58720700
45.42463000 2.46742200 1.58720700
45.44511000 2.91604400 1.58720700
45.46559000 3.36466600 1.62254700
45.48607000 2.91604400 1.58720700
45.50655000 3.36466600 1.60484600
45.52703000 2.91604400 1.58720700
45.54751000 2.91604400 1.58720700
45.56799000 1.57017700 1.56956700
45.58847000 2.91604400 1.58720700
45.60895000 3.36466600 1.62254700
45.62943000 2.91604400 1.58720700
45.64991000 3.36466600 -1.57261900
45.67039000 2.91604400 -1.60795900
45.69087000 2.91604400 -1.60795900
45.71135000 2.46742200 -1.60795900
45.73183000 2.46742200 -1.60795900
45.75231000 1.57017700 -1.60795900
45.77279000 2.91604400 -1.60795900
45.79327000 2.91604400 -1.59025800
45.81375000 2.46742200 -1.60795900
45.83423000 2.91604400 -1.59025800
45.85471000 2.46742200 -1.60795900
45.87519000 2.46742200 -1.60795900
45.89567000 1.57017700 -1.62559900
45.91615000 2.46742200 -1.60795900
45.93663000 2.46742200 -1.59025800
45.95711000 2.46742200 -1.60795900
45.97759000 3.36466600 -1.57261900
45.99807000 2.91604400 -1.60795900
46.01855000 2.91604400 -1.59025800
46.03903000 2.46742200 -1.60795900
46.05951000 2.46742200 -1.60795900
46.07999000 1.57017700 -1.62559900
46.10047000 2.46742200 -1.59025800
46.12095000 2.91604400 -1.57261900
46.14143000 2.46742200 -1.60795900
46.16191000 3.36466600 -1.59025800
46.18239000 2.46742200 -1.59025800
46.20287000 2.46742200 -1.60795900
46.22335000 1.57017700 -1.62559900
46.24383000 2.46742200 -1.60795900
46.26431000 1.57017700 -1.60795900
46.28479000 2.91604400 -1.59025800
46.30527000 2.91604400 -1.57261900
46.32575000 2.46742200 -1.59025800
46.34623000 2.91604400 -1.59025800
46.36671000 2.46742200 -1.59025800
46.38719000 2.46742200 -1.60795900
46.40767000 2.01879900 -1.60795900
46.42815000 2.46742200 -1.59025800
46.44863000 2.91604400 -1.55497900
46.46911000 2.46742200 -1.59025800
46.48959000 3.36466600 -1.57261900
46.51007000 2.91604400 -1.59025800
46.53055000 2.91604400 -1.59025800
46.55103000 2.46742200 -1.59025800
46.57151000 2.46742200 -1.60795900
46.59200000 1.57017700 -1.60795900
46.61247000 2.46742200 -1.59025800
46.63295000 2.91604400 -1.55497900
46.65343000 2.46742200 -1.59025800
46.67391000 3.36466600 -1.57261900
46.69439000 2.46742200 -1.59025800
46.71487000 2.46742200 -1.60795900
46.73535000 1.57017700 -1.62559900
46.75583000 2.46742200 -1.59025800
46.77631000 1.57017700 -1.59025800
46.79679000 2.91604400 -1.59025800
46.81727000 3.36466600 -1.55497900
46.83775000 2.46742200 -1.59025800
46.85823000 2.91604400 -1.57261900
46.87871000 2.91604400 1.58720700
46.89919000 2.46742200 1.58720700
46.91967000 1.57017700 1.56956700
46.94015000 2.91604400 1.58720700
46.96063000 9.19827800 1.62254700
46.98111000 8.74965700 1.60484600
47.00159000 8.74965700 1.62254700
47.02207000 8.30103400 1.60484600
47.04255000 7.85088700 1.60484600
47.06303000 6.95364200 1.62254700
47.08351000 6.95364200 1.58720700
47.10399000 5.60777600 1.58720700
47.12447000 6.05639800 1.60484600
47.14495000 6.05639800 1.62254700
47.16543000 5.60777600 1.60484600
47.18591000 6.05639800 1.62254700
47.20639000 5.15915400 1.62254700
47.22687000 4.71053200 1.58720700
47.24735000 3.81328800 1.56956700
47.26783000 4.71053200 1.58720700
47.28831000 3.81328800 1.60484600
47.30879000 4.26191000 1.58720700
47.32927000 4.71053200 1.62254700
47.34975000 3.81328800 1.58720700
47.37023000 4.26191000 1.62254700
47.39071000 3.36466600 1.62254700
47.41119000 3.36466600 1.58720700
47.43167000 2.91604400 1.58720700
47.45215000 3.36466600 1.58720700
47.47263000 3.36466600 1.64018700
47.49311000 3.36466600 1.60484600
47.51359000 3.81328800 1.62254700
47.53407000 3.36466600 1.60484600
47.55455000 3.36466600 1.58720700
47.57503000 2.46742200 1.58720700
47.59551000 2.91604400 1.58720700
47.61599000 2.46742200 1.58720700
47.63647000 2.91604400 1.60484600
47.65695000 3.36466600 1.62254700
47.67743000 2.91604400 1.60484600
47.69791000 3.36466600 1.62254700
47.71839000 2.91604400 1.58720700
47.73887000 2.91604400 1.58720700
47.75935000 2.01879900 1.58720700
47.77983000 2.91604400 1.58720700
47.80031000 2.91604400 1.62254700
47.82079000 2.91604400 1.58720700
47.84127000 3.36466600 1.62254700
47.86175000 2.91604400 1.58720700
47.88223000 2.91604400 1.58720700
47.90271000 2.91604400 1.58720700
47.92319000 2.46742200 1.58720700
47.94367000 1.57017700 1.58720700
47.96415000 2.46742200 1.58720700
47.98463000 3.36466600 1.62254700
48.00511000 2.91604400 1.58720700
48.02559000 3.36466600 1.60484600
48.04607000 2.46742200 1.58720700
48.06655000 2.46742200 1.56956700
48.08703000 1.57017700 1.55192700
48.10751000 2.46742200 -1.59025800
48.12799000 1.57017700 -1.60795900
48.14847000 2.46742200 -1.60795900
48.16895000 3.36466600 -1.57261900
48.18943000 2.46742200 -1.60795900
48.20991000 2.91604400 -1.59025800
48.23039000 2.91604400 -1.60795900
48.25087000 2.46742200 -1.60795900
48.27135000 1.57017700 -1.62559900
48.29183000 2.46742200 -1.59025800
48.31231000 2.91604400 -1.57261900
48.33279000 2.46742200 -1.60795900
48.35328000 3.36466600 -1.57261900
48.37375000 2.91604400 -1.60795900
48.39423000 2.91604400 -1.60795900
48.41471000 2.91604400 -1.59025800
48.43519000 2.46742200 -1.60795900
48.45567000 1.57017700 -1.60795900
48.47615000 2.46742200 -1.60795900
48.49663000 2.91604400 -1.57261900
48.51711000 2.91604400 -1.59025800
48.53759000 3.36466600 -1.59025800
48.55807000 2.46742200 -1.60795900
48.57855000 2.91604400 -1.60795900
48.59903000 1.57017700 -1.62559900
48.61951000 2.46742200 -1.59025800
48.63999000 2.46742200 -1.60795900
48.66047000 2.46742200 -1.60795900
48.68095000 3.36466600 -1.57261900
48.70143000 2.91604400 -1.60795900
48.72191000 2.91604400 -1.59025800
48.74239000 2.46742200 -1.59025800
48.76287000 2.46742200 -1.60795900
48.78335000 1.57017700 -1.60795900
48.80383000 2.91604400 -1.59025800
48.82431000 2.91604400 -1.55497900
48.84479000 2.91604400 -1.59025800
48.86527000 3.36466600 -1.59025800
48.88575000 2.91604400 -1.59025800
48.90623000 2.91604400 -1.60795900
48.92671000 2.46742200 -1.60795900
48.94719000 2.46742200 -1.60795900
48.96767000 1.57017700 -1.59025800
48.98815000 2.91604400 -1.59025800
49.00863000 2.91604400 -1.57261900
49.02911000 2.91604400 -1.59025800
49.04959000 3.36466600 -1.57261900
49.07007000 2.46742200 -1.59025800
49.09055000 2.46742200 -1.60795900
49.11103000 2.01879900 -1.60795900
49.13151000 2.46742200 -1.59025800
49.15199000 2.91604400 -1.55497900
49.17247000 2.91604400 -1.59025800
49.19295000 3.36466600 -1.57261900
49.21343000 2.91604400 -1.59025800
49.23391000 2.91604400 -1.59025800
49.25439000 2.91604400 -1.57261900
49.27487000 2.46742200 -1.59025800
49.29535000 2.01879900 -1.59025800
49.31583000 2.91604400 -1.59025800
49.33631000 3.36466600 1.58720700
49.35679000 2.91604400 1.58720700
49.37727000 3.36466600 1.60484600
49.39775000 2.46742200 1.58720700
49.41823000 2.91604400 1.58720700
49.43871000 15.03189000 1.56956700
49.45919000 15.03189000 1.58720700
49.47967000 13.23588000 1.58720700
49.50015000 12.78726000 1.60484600
49.52063000 12.78726000 1.62254700
49.54111000 11.44139000 1.60484600
49.56159000 10.99277000 1.62254700
49.58207000 9.64690000 1.58720700
49.60255000 9.19827800 1.58720700
49.62303000 8.30103400 1.58720700
49.64351000 8.30103400 1.58720700
49.66399000 8.30103400 1.62254700
49.68447000 7.40226500 1.60484600
49.70495000 7.85088700 1.62254700
49.72543000 6.50502000 1.58720700
49.74591000 6.95364200 1.58720700
49.76639000 6.05639800 1.60484600
49.78687000 6.05639800 1.58720700
49.80735000 5.15915400 1.58720700
49.82783000 5.60777600 1.62254700
49.84831000 5.15915400 1.62254700
49.86879000 4.71053200 1.60484600
49.88927000 5.15915400 1.62254700
49.90975000 4.26191000 1.60484600
49.93023000 4.26191000 1.58720700
49.95071000 3.36466600 1.56956700
49.97119000 3.81328800 1.60484600
49.99167000 3.36466600 1.60484600
50.01215000 3.36466600 1.60484600
50.03263000 4.71053200 1.62254700
50.05311000 3.81328800 1.60484600
50.07359000 4.26191000 1.62254700
